X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
537.166,408.9259,2.4621,15.1672,533.3945,543.2585,35.7068,208.3819,122.9432,326.9645,537.6325,0,554.2191,393.3219,293.5222,8.1344,310.3532,0,566,424.7225,460.3291,566,143.187,19.9224,560.4834,408.115,127.2479,6.5801,0,126.3071,566,260.7499,98467.9811,101142.6871,84516.1831,91114.5498,97940.7493,96179.164,92949.4104,96872.4876,86250.9289,92319.5192,101088.0379,96333.3009,106289.5658,94291.2241,89919.7823,92409.0567,1518084.628
394.8832,295.9027,88.1703,131.425,83.3515,227.5444,435.3025,540.6611,12.4597,133.8879,546.8357,223.7039,336.0583,467.7404,167.1324,340.156,482.6418,554.1623,221.5617,74.087,393.7488,424.7577,349.7505,162.9128,226.7862,541.7097,404.5122,40.9945,216.3552,186.6378,317.8593,426.3516,86706.7933,85020.858,92579.389,95656.0414,80121.3331,78932.9248,93917.9571,106052.6079,85987.5376,81137.2049,97184.4963,105555.2568,93290.8331,94608.5079,86689.6104,84765.4009,1448206.752
177.2593,0,198.9422,108.6329,465.3055,566,566,347.6993,492.1186,365.0115,0,369.5118,209.3552,135.3669,0,255.6753,566,187.2561,54.6974,523.6355,566,351.5382,566,243.699,22.6739,154.6847,382.7979,31.2741,110.5693,0,0,428.7303,86245.3099,88868.7995,92510.024,84850.2528,90197.5886,98627.3874,96946.4867,93109.6174,106502.6861,97212.5053,90752.1118,100155.2542,85141.6974,98623.7501,93181.4593,93045.0499,1495969.981
421.1655,469.213,285.859,566,566,566,329.49,0,343.0866,0,315.2324,199.4314,247.0666,353.6898,0,163.6511,254.8989,566,566,566,0,505.0743,0,0,488.2976,50.1371,406.8749,11.211,290.0234,327.5763,566,57.327,99460.6984,81949.1248,84975.9158,92230.7082,106575.7667,98506.9858,102717.0798,96193.24,87469.7461,85373.7561,92221.9435,98753.2706,90077.3653,93232.1436,88149.7473,89810.269,1487697.761
184.6313,81.1234,263.9026,566,299.8839,512.6617,144.0691,114.6445,0,34.2509,440.3385,566,179.0863,462.3719,0,566,145.8054,286.3844,57.7271,533.122,0,32.5359,483.0195,0,380.7632,566,315.8673,204.5099,206.3183,566,279.342,295.5339,93096.6549,87615.4884,92979.9875,97690.4167,103299.5076,106438.9729,89011.7378,96635.7995,87849.7027,88243.2594,89619.6433,101544.3731,89843.4572,88961.8018,84359.1191,97603.4412,1494793.363
271.2606,566,50.1567,196.2658,72.6486,0,431.9898,189.4955,566,0,360.4702,0,244.6262,383.1886,535.6369,375.1527,566,397.7971,109.2518,139.9583,0,326.9931,142.4399,566,65.0057,566,551.0828,164.1278,340.1853,156.0653,566,256.6368,83923.7445,97750.388,93649.8769,92764.8039,102698.3185,88456.3406,100494.9008,82391.4314,106552.6911,87458.8898,90906.3377,85483.9001,91266.4222,90026.7379,96052.3256,96081.0374,1485958.146
328.3766,461.5188,247.3244,105.6693,162.2674,381.2375,566,167.8945,0,102.8865,0,89.3519,455.4968,334.8754,0,42.1445,0,262.4569,0,93.368,10.0257,566,566,347.3842,463.6598,472.965,566,566,566,462.919,244.4591,538.8442,105531.027,101400.1892,97822.4134,96514.8598,93668.234,83717.7038,99531.4901,96493.7405,85994.7703,89343.6777,72799.6971,79005.2931,89893.8582,97315.38,98605.7822,76033.1466,1463671.263
389.7427,0,459.4608,477.7779,362.2979,566,0,428.7444,96.5187,458.978,123.4855,566,566,342.4389,0,0,54.3461,566,207.9626,0,0,164.3791,76.8543,294.3867,566,504.8569,0,566,31.5093,566,163.2495,0,87326.1177,86282.4214,89517.1976,100912.3558,96646.3179,98207.779,86266.9457,94979.1559,90794.0094,94850.1176,95253.3391,95855.272,103415.8311,89252.2653,88205.6583,93424.3408,1491189.125
566,400.6452,466.5024,555.7514,245.3933,128.4414,287.4627,566,498.6917,158.2909,0,559.8475,184.7944,412.7161,0,566,566,466.7626,0,258.6268,29.4509,223.129,566,490.516,290.0464,380.309,321.377,0,0,0,0,360.8852,93267.6637,87445.7617,96921.5759,100586.6535,90677.6007,92816.1035,85205.1531,97532.4753,87865.4252,87343.2842,87602.6597,105775.6023,93272.3047,92422.9509,94012.9566,94179.7267,1486927.898
361.2504,385.6495,463.5419,496.3512,320.4428,211.8074,143.0124,0,368.4971,0,392.2508,159.8627,554.755,411.2855,566,511.9257,0,566,414.3933,0,566,566,566,566,478.599,215.3652,187.3628,5.1742,0,0,566,566,88497.6216,85418.8329,100812.022,94867.3545,81214.2555,80855.6327,79808.1971,84760.4667,92399.5413,96008.9725,97869.7582,94985.4618,104125.8247,91338.6597,96660.6646,86831.7027,1456454.968
326.2625,151.7203,0,99.5468,248.3441,357.7641,358.8542,566,0,95.8417,513.4392,566,560.4926,19.9788,0,566,317.9476,566,566,167.1941,492.2535,566,0,139.7167,432.7371,387.8115,0,477.6338,260.5849,76.2014,172.9658,49.0577,93622.3898,85223.0169,83990.0931,92704.0056,89955.4107,91354.7862,97857.8736,99076.5287,84203.7847,91076.9793,103620.4565,99130.7574,100002.488,96687.9445,88268.7233,100622.5078,1497397.746
366.9913,134.3882,79.3912,0,566,90.3694,0,348.0593,560.1337,0,211.7863,0,289.4541,450.309,154.1854,0,477.7563,149.3579,154.2144,497.096,537.8204,0,41.4928,298.2826,0,161.9522,566,109.3874,0,0,438.1415,326.3041,93846.6795,93321.0817,81472.498,86152.6625,97641.146,98531.6831,93603.6077,97501.8217,105831.6303,78681.7444,87704.6754,85201.4806,98308.7616,99542.786,90601.0644,92086.0253,1480029.348
438.5819,176.3302,127.803,566,386.4005,230.2178,566,0,128.8552,189.9686,0,338.3285,418.7372,0,0,0,537.67,153.8295,0,237.239,137.9253,27.102,0,198.9265,403.6051,257.1826,304.7582,332.0012,393.7738,474.8367,0,566,94706.304,93540.4083,97545.429,100897.9435,99212.5137,100126.0473,106273.1862,87543.9568,85480.5112,89492.5603,84376.4674,90782.7398,93863.4536,86420.0902,94418.2122,91260.284,1495940.108
87.5667,417.162,506.2501,0,283.5903,388.4951,103.4773,308.732,193.0088,519.7506,388.3958,400.6667,151.636,249.7686,566,313.0746,256.3552,566,362.3436,516.9523,327.7305,0,353.1427,403.3822,566,0,501.1081,79.1491,169.5009,0,485.0832,31.9818,93033.618,87547.226,101252.5788,85676.8006,95003.5282,102059.2029,84609.6077,87748.5012,85763.2937,106306.8345,87829.907,92811.7815,96519.7808,91866.9007,97373.7742,85398.3888,1480801.725
396.3964,0,566,90.9449,566,566,246.1627,249.0414,287.1499,96.1259,196.7711,375.6422,0,369.4283,418.1484,147.3521,412.8484,407.4845,463.8659,365.9316,301.7514,559.2433,566,138.5985,388.2245,177.9344,28.9847,203.333,319.8902,518.6153,566,566,93870.6147,80283.0337,98755.77,87005.1105,103292.8503,95299.3339,78385.4769,99657.6621,90485.1353,95190.5664,108406.9181,101206.6491,89137.1774,83548.1874,82483.2797,77281.3073,1464289.073
566,0,440.2394,0,194.7884,139.0021,409.5805,323.9574,387.0807,0,437.4884,231.5001,566,566,566,59.9039,566,150.3821,566,0,566,35.427,99.2027,122.6847,160.0085,504.1205,374.2004,51.7846,184.7184,36.0557,431.063,126.0199,95589.2292,80874.2041,89566.8412,95628.0645,88088.2844,91810.8648,98799.5934,83282.4986,87202.9235,88946.1188,92750.7446,95515.2613,100606.4593,106396.7766,95970.7146,84626.8589,1475655.438
433.3554,468.2606,284.3658,198.7181,471.5262,427.5444,293.7312,374.2992,118.7551,14.0445,513.2414,0,566,0,350.4968,294.3347,0,50.2815,378.6292,291.3187,490.0961,432.8507,181.2431,225.6118,26.3639,169.2055,218.3119,0,127.3412,453.2843,566,91.6261,105070.6305,99498.3917,86495.1381,86951.6668,92253.4584,93255.4409,84722.3204,86484.218,95034.9592,86841.4648,97211.9127,94288.6987,101373.1557,88198.2143,89707.3123,92072.3483,1479459.331
257.6663,0,344.2198,199.5982,305.3746,286.8994,189.4334,125.3922,449.0478,294.6776,79.0791,221.3814,566,94.9091,449.7627,566,177.589,353.3269,566,357.4273,103.8165,31.0022,22.2374,553.2049,375.3395,271.0731,220.66,142.3466,290.11,356.1616,311.7979,388.4109,91623.9315,80885.341,91390.8518,82098.4008,98839.9468,106933.8527,98577.6356,87522.8195,83079.3157,87612.9846,84685.4679,86994.3875,101939.4833,80279.4815,90207.0235,94342.6679,1447013.592
464.5703,229.1883,555.0197,79.3629,338.0776,0,0,351.025,30.5063,273.8992,494.8617,343.9285,27.1885,303.6743,236.9219,260.2705,221.938,172.3564,269.5598,336.2397,461.8232,515.9637,247.125,143.874,316.3455,566,288.7889,406.7593,373.5638,333.6317,438.0517,3.0479,97801.2613,92944.1806,100704.8624,82053.8827,88814.7204,83725.9379,92015.986,101788.8026,78318.0099,89917.9621,86240.4176,92840.9804,72013.9574,91015.0466,79312.1797,107509.6882,1437017.876
566,301.522,454.0651,215.3232,538.7622,563.4357,502.8905,222.5907,66.3902,139.1303,388.0271,477.5148,321.3032,566,111.9213,183.9656,119.5112,259.6817,328.6382,566,242.4231,425.4719,161.3332,350.8742,566,404.315,160.9531,389.8273,0,566,481.0484,108.2272,106102.409,86656.4336,95209.645,86643.8067,95421.2799,93956.0402,95430.7313,85823.0493,85827.5394,84695.008,90992.8751,87835.3646,105158.3361,94336.103,85972.2889,96604.7383,1476665.649
202.3802,0,222.2511,380.8481,362.759,549.5246,204.7029,72.6647,0,432.9632,566,248.9753,245.1305,566,444.5192,0,489.1618,0,566,566,324.0934,566,0,0,447.3367,317.5194,0,75.3703,225.7671,262.5021,547.7001,321.5273,89683.6809,91204.74,81920.3984,81878.8328,86060.9452,97461.3558,104198.5865,94783.5259,86150.2649,92988.3019,106229.5747,95903.2775,93736.3782,102245.1587,91734.5986,91458.7886,1487638.409
504.8956,455.3845,566,69.8503,566,248.2446,126.4625,350.5712,0.4559,121.1399,486.0526,115.0287,416.716,341.675,419.1055,89.4511,342.6,388.7128,504.4016,566,389.5976,432.0419,72.6143,350.2793,482.6661,433.1031,164.2143,381.8119,233.1164,275.2015,547.7494,296.7899,95447.929,81824.4218,93096.7135,83191.0179,96406.8276,81540.9967,103909.4256,85492.7881,81088.3748,75784.1089,106589.4456,80576.4799,101329.11,90883.5949,85388.6345,89467.3073,1432017.176
468.1296,364.6431,541.4629,92.1689,439.7294,566,397.1293,388.2524,138.9996,150.4467,351.9428,214.249,235.3695,282.9916,220.8348,269.8814,416.4502,64.0112,563.5163,383.012,293.6347,484.9845,139.3544,14.4357,195.9329,346.8359,332.1484,308.6162,92.0571,296.791,404.3703,566,92752.1506,100018.061,91222.6462,75257.0792,101729.2905,95322.9802,98623.4348,107137.0728,94443.6591,77442.1611,86520.9814,80479.9841,93439.9015,88095.7102,77227.7099,84845.4409,1444558.264
142.8863,352.8728,329.5405,0,492.5146,282.1818,94.1264,0,0,406.1534,255.8453,418.2666,154.4103,448.3096,390.7972,256.8239,0,0,514.5341,382.1029,318.506,566,42.5056,98.3389,566,158.2604,22.1568,56.6021,135.7545,460.3855,416.3454,492.4144,96253.4844,104759.9926,86621.9553,89615.5573,97639.2637,83027.3612,86976.9654,85615.9497,86502.8774,97766.4474,93709.882,100849.2187,86495.7703,94441.5674,91154.0928,82465.756,1463896.142
452.8894,176.3257,403.1384,264.4546,566,547.0885,98.3361,0,0,529.8326,253.8561,402.2518,566,484.5419,282.7695,186.7515,373.8656,0,542.8697,559.5313,258.3906,566,111.0735,100.4176,566,481.39,10.1215,33.7499,205.2176,566,351.0247,526.1107,98065.514,95219.8643,82345.7412,80481.7171,95697.6634,93380.9783,93846.6815,90242.3585,84977.1934,96957.4135,99447.1133,106050.7289,103486.8603,82451.6058,90534.0889,83903.8781,1477089.401
390.0064,106.5381,566,35.109,178.3764,445.4941,80.2646,0,0,87.4371,446.4475,343.267,543.8128,334.2735,236.0898,244.0913,357.8393,260.5609,566,368.6332,330.2469,560.5231,9.1221,15.0406,566,524.6142,21.2301,254.2945,0,344.1669,376.6301,317.2017,94576.3198,91762.1848,95936.4428,81254.8941,77502.503,88675.3473,101242.1606,94506.2332,84869.4703,89670.1303,98109.3256,102483.8375,106621.4737,87386.4942,76947.5429,86106.6564,1457651.017
566,93.495,258.7327,24.15,362.3896,491.5909,28.6686,0,0,385.495,566,149.3947,481.4197,459.3005,547.4522,363.2503,101.6563,60.9137,360.6864,232.05,283.2988,566,181.7522,284.5488,387.237,404.4196,199.1187,7.8644,252.6096,174.6596,436.7741,33.8269,105240.2968,89764.5728,83664.731,83415.9902,86990.8786,92324.4564,91100.313,81269.9008,83910.1691,88583.2438,99400.413,100000.584,89359.6166,92197.8953,94786.1659,104401.7605,1466410.988
447.1322,508.777,257.4483,206.7471,399.6644,375.9831,225.3597,162.3915,0,427.8296,248.6033,0,428.9551,500.1992,316.7325,293.0112,94.9699,0.6893,222.267,356.7805,191.3428,475.0645,290.4494,146.7658,515.0184,507.0427,0,154.2173,314.3275,117.6793,324.1804,463.5394,93730.3278,106139.6441,88273.5696,82687.6441,95394.738,84535.5208,83381.8333,92031.9788,88464.2869,90269.8955,100342.5519,88284.4807,95743.2935,98407.3026,85743.1966,81023.7567,1454454.021
479.003,0,63.6031,159.0608,385.8269,562.3226,54.7867,0,0,165.4852,522.7668,61.9931,382.1379,566,401.3279,160.9884,52.4278,72.1779,184.046,531.9309,171.2954,558.2765,239.8849,205.6686,437.131,327.1748,13.5768,0,23.6331,309.0455,388.1831,443.1707,93301.1871,92951.8163,93044.2216,88266.9083,99493.9456,96246.8684,82987.3116,80505.4862,84085.5825,87010.861,107373.0405,99577.5174,96058.4878,99150.4967,94504.407,89205.0769,1483763.215
566,381.6445,0,0,387.0437,453.4742,0,0,0,474.7754,566,38.7282,521.7856,488.0208,199.1756,101.358,355.5139,108.159,465.5122,412.7609,306.3974,455.1316,51.8596,216.1486,556.6129,531.3465,144.7987,0,0,83.5762,378.0559,276.39,99147.5083,92288.5581,83135.8614,86847.9493,94943.652,94996.0423,91162.9414,90494.5958,88838.5695,92485.0615,99305.2409,100913.5587,106345.0621,101062.9499,85942.8493,89208.394,1497118.795
449.2425,295.8351,0,274.444,274.719,566,0,0,0,445.4751,367.3414,107.3613,510.4472,369.614,286.1386,382.9752,300.2765,0,566,374.4504,181.6044,410.5244,15.5662,101.11,390.836,485.9262,209.4808,0,151.5003,143.3012,457.9964,566,94544.4858,106687.4923,88182.7144,89269.2041,83861.0542,96589.7707,93312.547,89183.7641,86460.3815,90935.7983,90039.3419,100342.1772,103732.621,98012.8145,86203.0136,89205.6218,1486562.802
328.2828,422.3784,11.7043,154.8364,566,566,70.6631,115.5124,39.0638,309.7295,380.3087,231.2098,366.8006,566,353.3346,240.2163,47.1762,124.2628,506.7198,472.3255,422.3332,556.913,135.5999,25.0112,559.2767,449.5932,26.7074,166.8652,210.2023,137.7386,481.4896,327.3424,92123.3254,93651.3572,84403.777,86202.0871,97891.1039,95192.2633,88510.9098,96935.2339,82880.6879,85595.3782,106202.8487,87744.3591,91829.7613,103112.813,86489.5908,94239.778,1473005.274
566,315.7959,70.364,138.8578,436.2474,422.8507,32.4734,27.7719,119.942,566,349.9289,0,566,299.0203,393.0248,531.5816,267.8762,238.7649,477.3502,431.4791,385.0787,566,243.2384,435.7284,366.9919,452.9183,100.5937,138.0776,140.6092,328.5963,525.5984,539.1503,102192.1465,98296.8746,73636.2085,81477.7022,94279.477,80508.6375,91216.5571,76928.1048,85249.6322,97027.7134,103470.6687,98277.2923,105952.4704,90659.8297,82493.5036,93295.8505,1454962.669
566,300.4285,0,18.7928,517.1305,566,227.9356,180.1423,141.0943,257.1749,426.484,114.6868,527.63,380.3053,342.0775,117.6297,407.3013,21.1196,413.5551,517.5145,371.4067,526.6446,190.9377,0,566,505.348,171.1668,55.0638,41.616,305.2359,424.1347,362.3125,95256.1559,102669.1187,84876.9394,81770.3321,92775.365,95087.4623,92484.1768,99346.345,84606.6915,86642.3687,99840.601,91747.258,106246.8711,94175.3832,87407.5814,89358.1018,1484290.752
512.8445,289.4162,8.2501,0,481.919,305.7098,129.3477,193.8513,58.642,368.2146,424.203,146.7856,566,390.2476,148.5712,435.6027,291.8641,51.9573,551.7433,451.4155,331.8625,491.6055,147.298,143.6964,566,517.3631,131.5619,69.5791,0.5371,247.2837,445.1369,566,98108.8886,101408.2834,78459.7606,87586.6244,85697.8489,88140.7586,83417.5878,87990.6025,81015.2142,90332.7595,102086.6425,95452.2628,106077.7371,92281.2411,89701.6424,92903.7935,1460661.648
566,200.9147,96.724,56.1271,387.5562,470.5309,296.8214,0,204.0235,472.3813,401.1551,0,510.2812,367.9609,396.626,283.7331,92.4067,22.1768,488.7124,404.1728,442.375,449.8674,0,165.3794,549.2547,529.7766,46.7947,0,27.9131,149.4668,500.1407,507.9006,99817.6977,90697.0144,80768.3915,91127.1473,92064.9782,99857.5064,99064.3598,93377.8943,77940.4686,91431.8592,92818.9988,94770.6543,105324.8474,90602.2447,80244.3302,80486.7824,1460395.175
407.0739,253.7121,8.5925,78.4384,473.9559,504.8171,140.2325,104.9832,50.3513,263.2746,483.9365,80.1006,566,369.1238,399.7233,342.7327,142.4259,88.5165,429.7639,555.8927,297.9926,475.8398,47.3062,178.3891,347.5927,472.9909,0,0,29.8536,186.7167,354.9152,387.7462,99404.8317,92654.7575,86136.5363,87762.5844,95620.3444,94339.7126,90644.6742,87688.0367,87995.0159,88433.5095,100463.1365,96712.0747,103340.2764,89517.1305,91062.0404,82725.7604,1474500.422
425.3179,323.9925,90.154,13.6192,548.5946,566,17.3318,264.367,172.6011,333.3817,497.6459,111.8863,484.6355,374.8062,393.7159,211.1105,255.5068,0,401.1178,431.5275,235.1326,529.1723,174.8524,257.2178,513.0706,519.1864,133.2637,38.4121,0.1915,212.8034,452.0889,365.551,89177.062,101397.3351,86021.8504,81078.6692,99323.5282,96073.6516,93298.9294,86223.4658,81490.0685,84684.8273,102797.2553,96969.6761,106184.6184,90130.7568,91923.3755,90678.5818,1477453.652
340.9021,327.665,43.001,0,566,566,47.1592,110.2238,175.8375,423.9661,470.8197,126.0566,483.8438,428.6592,485.0378,175.3163,218.7035,80.6441,494.3167,549.6831,389.7927,444.3752,18.2895,121.7697,459.9059,423.8654,19.0329,40.6291,119.0423,356.1555,485.972,388.2704,96556.2033,96279.5342,84622.4654,85807.7057,99780.18,92014.5256,94479.1927,87567.484,83572.3491,82564.6822,107187.1921,95974.0702,101784.5705,92934.3843,83106.4882,87758.6217,1471989.649
430.4215,388.9665,89.0889,0,566,431.4521,66.209,96.3763,99.4634,414.2851,446.8463,68.8542,518.8652,324.3273,324.2554,115.3984,135.8771,58.8658,445.0888,356.4947,347.841,566,0.0432,74.5406,566,471.9344,16.9352,143.3844,73.934,358.8129,566,315.6638,91678.5663,92234.903,85042.1338,86769.5606,99427.0221,93354.63,99805.6391,90873.1649,85538.6414,94690.5273,104236.8361,90148.2956,101646.08,94813.9686,86293.2879,92528.5065,1489081.763
544.5043,355.5232,12.9869,65.402,566,566,28.4635,95.8847,149.3961,142.7275,431.9042,94.8574,516.2639,243.7835,306.2616,110.2773,207.524,86.814,491.3347,443.0559,294.1485,501.9442,15.3784,145.7645,472.6515,565.4742,66.2844,0,24.2873,281.9957,556.4221,254.396,100518.9799,91280.4227,80933.5373,89059.8426,96594.4423,97982.1757,91195.9449,90129.84,89958.7209,83683.3473,99061.447,100086.2003,106802.3603,90925.6017,91389.4762,88044.3497,1487646.689
359.1017,314.6864,48.4502,76.5484,566,364.584,54.7638,149.3981,161.4202,199.7518,535.8242,103.8033,490.3899,450.3555,440.9597,108.0599,163.4571,24.4993,487.7713,388.5232,417.7613,427.0429,0,164.1381,502.3221,554.2852,168.6685,10.2802,3.6124,339.0515,566,267.5933,95441.77,100817.7789,82338.8534,89358.3685,97291.9009,90191.1119,91494.7206,90773.2679,83723.0726,83069.5141,101957.1284,94971.71,106524.3624,96296.4675,94081.1256,90844.4321,1489175.585
541.2099,304.2951,0,0,486.6835,545.2644,198.3377,86.1738,114.8244,279.1958,519.9564,0,544.3945,472.2303,452.9393,21.6635,200.3532,79.4498,518.4252,457.4811,520.1307,488.3652,0,2.7944,524.5655,433.8831,44.3449,0,0,280.0726,566,380.9579,100326.2311,93535.1532,80491.4799,86781.2674,88775.1821,100117.0276,99073.7161,92518.4399,83371.8485,93154.9659,96908.2669,90480.094,107170.9969,95622.8727,86500.2173,91906.8441,1486734.604
407.7718,315.7101,151.6087,92.8686,483.3925,541.4765,0,144.9455,101.4576,370.4913,485.613,16.7462,464.0912,296.2678,435.6327,0,191.649,63.4491,428.8507,279.5756,350.7944,566,64.8648,76.5189,566,329.2477,148.4792,0,0,283.1258,529.4912,235.4546,91559.9158,99670.9167,86289.3359,85057.0599,95934.2847,93946.0665,89507.5415,93438.8805,90385.8031,88559.8439,102845.6702,100030.9327,106501.0169,87954.9292,89532.1803,87534.8303,1488749.208
504.3967,248.5775,123.37,27.5777,566,566,116.4757,167.4125,202.2448,341.0318,566,58.0169,487.7779,367.9004,393.9989,76.3481,170.5987,0,395.5764,342.9018,346.8167,523.7697,79.5724,107.2729,494.4278,480.359,0,0,0,251.6449,539.8269,316.3538,100826.7906,99535.5575,84717.9579,80259.3104,98227.6023,97292.812,85336.1285,89487.2183,80781.5041,90508.8673,105010.9592,97362.606,97995.8866,92489.5523,86539.5684,93921.6198,1480293.941
479.6101,248.5885,127.3536,121.5401,470.0308,566,37.9751,221.8096,166.2292,333.8301,465.4582,37.8118,396.197,255.5194,313.1371,86.9163,264.056,83.0469,435.4543,324.1583,361.4726,460.0412,116.2952,36.8345,536.8975,323.3568,44.7221,35.719,13.5476,293.4181,548.9632,265.2438,100119.2656,90268.4964,86141.5856,79676.5755,95721.1916,95308.9243,89406.7237,96612.5221,85124.1578,86099.7984,102925.2397,96249.4858,100779.8852,85806.1975,89625.8409,87067.4703,1466933.361
566,341.8789,21.3601,9.9195,516.64,566,0,96.7631,74.9488,293.5844,427.6466,66.3856,483.3018,419.6375,488.2315,72.4218,219.1609,0,566,366.1038,450.8791,534.215,66.5542,153.8757,545.0189,387.8451,25.1998,98.8229,0,294.2382,559.3976,271.8141,101271.7389,96379.9996,81940.6765,87700.0158,97847.7883,94790.4031,92981.0757,89643.6691,89071.7639,90058.916,92620.5116,93038.9418,106941.355,96591.8143,85423.1118,91382.5483,1487684.33
526.1597,278.4429,46.69,41.8983,548.2725,566,1.0103,113.1038,138.9723,198.6521,554.8896,28.9155,487.3025,396.2753,428.8852,45.7533,247.3804,110.0638,566,338.9934,361.4644,483.9379,273.3857,0,430.6204,471.7838,132.9626,0,9.3907,329.4739,563.3018,238.3376,100642.3477,96255.4351,87201.1399,84006.3551,97656.7029,96146.4707,84884.767,100040.5801,81138.8251,83386.4174,102763.5447,94054.0641,107194.8215,91524.7205,91062.105,93771.8605,1491730.157
